"LINE.L2","LTR.ERVL","SINE.MIR","LTR.ERV1","LTR.ERVL.MaLR","LINE.L1","LTR.ERVK","SINE.Alu","LINE.CR1","sample"
20.2767589590995,18.4875008674254,20.2029123966382,18.6682217321038,19.0113296375431,21.0716201349132,16.281379970847,22.4067560909888,17.2714590069541,"BA2301R"
19.8387169276036,18.0738761449592,19.7565388219924,18.6176131306762,18.7033333470893,20.7318767208807,16.2470182192075,21.6559581219003,16.9699028870507,"BA2866R"
20.3378116712209,18.0846606931267,20.2078999421306,18.9487086024471,19.2373037739485,21.2193056009594,16.6710779062154,22.2092992957788,17.3672004130211,"BA2212R"
20.0293841244488,18.0372690377721,19.8379548378586,19.0614870529062,18.8435270918328,21.0241351689166,16.1622099910273,21.8155710013673,17.1212491537085,"BA2685R"
20.0260419618367,17.8330386288882,19.9646309093601,18.7094608722659,18.8890651876027,20.9752738512677,16.1881702528137,21.732194290275,17.1554117947156,"BA2273R"
19.4031709989708,17.3093564354677,19.2808446110851,18.2983231560628,18.3548022265717,20.3374033131276,15.8224947722765,21.2712112535808,16.6541569505581,"BA2477R"
19.4015781488408,19.2514565408002,19.3983391396378,18.2509097386422,18.487510120978,20.1607520083488,15.8527861245006,21.5689310731799,16.6547954639822,"BA2659R"
20.0113740360469,17.8264286452806,19.9744609348846,18.9752034942386,18.9342722901785,21.0057024684282,16.5235369799556,21.8190689145462,17.054930956974,"BA2124R"
20.0565707891309,18.4267228582496,20.01160773176,18.5808489375087,18.9003832719603,20.8514509007443,16.2567329785628,22.1468194421035,17.1603152423415,"BA2369R"
20.4431539247777,18.2916359027598,20.223514434691,19.4253895466938,19.42164660264,21.4997700135931,16.9048501064465,22.0809521513815,17.4779082019262,"BA2534R"
19.4457326931592,17.2819085445816,19.3937575028713,18.2269862266004,18.3801616415822,20.1924483869598,15.8257766855094,21.251142210632,16.6505793321639,"BA2400R"
19.5872482303904,17.2979058730623,19.5608818395192,18.3044664781987,18.494751396829,20.4381643472622,16.0626061672993,21.3739294169245,16.7977974910982,"BA2813R"
19.2533780414403,17.1241702258272,19.2481842191941,18.2472968262786,18.1889637138848,20.1675277974952,16.0117435040035,21.1685694529092,16.5803705967035,"BA2211R"
19.488827365212,17.2356725156139,19.3906933791575,18.2647709798838,18.3413400690369,20.3599992104553,15.8270850985028,21.2961553085779,16.7401909694542,"BA2171R"
19.8237686490911,18.0557560529608,19.7252758041026,18.262091394806,18.5915721272874,20.3808337481438,15.9237862162989,22.1948075858453,16.8617961480943,"BA2746R"
19.7382651932838,17.4565089162982,19.7489463238612,18.530725284394,18.655643956634,20.6097550639215,16.2845619748996,21.5053144704492,17.0566172239369,"BA2798R"
21.1115878644191,19.1223398970056,20.8128453075322,19.5606240504589,19.9406847837221,22.1354897893022,17.0814036033676,22.769228863583,18.0036840619786,"BA2288R"
19.9083556385919,18.7044966295272,19.7644423833726,18.7577412082488,18.9348270801178,20.796261973094,16.1692105672842,21.5962083715762,17.0190255268174,"BA3030R"
20.1908382809608,18.4074015978298,20.0208635737779,18.8796209318802,19.1178875237395,21.2232831368982,16.3704537369625,21.8411850818797,17.2337402833928,"BA2588R"
19.4957866010962,17.2870721262205,19.4566345558558,18.3270899383932,18.4028959706574,20.3166632082965,15.8618575022081,21.2897125518067,16.6517857074927,"BA2296R"
19.4269503978411,17.3314526450711,19.3208573198052,18.1808748793353,18.2599189992925,20.3770385503722,15.7473144428443,21.2339361272008,16.6164718746676,"BA2300R"
20.1154737015781,20.2981509383319,19.9099499554833,18.8666032531597,19.0596447971939,20.9097720342685,16.6405493547633,21.8270664473951,17.0644115625662,"BA2545R"
20.2940461518863,17.9644269760728,19.9839461518838,18.695160969806,18.9005614776325,21.0822739443509,15.9182752658596,21.8517329282187,17.2166475418967,"BA2840R"
19.9067034888528,18.8544469593405,19.7491332396701,18.6725163158296,18.8500392413004,20.7828832956866,16.1861063400518,21.9723103603532,16.9676998646476,"BA2528R"
19.9835951445632,17.5193170940474,19.8928944952507,18.6227318870411,18.8099390598546,20.8547143171633,15.9700313422714,21.5434574464113,16.9268689305806,"BA2646R"
20.0730953770735,18.1699671539993,19.8885462194614,18.9897133246468,19.025892002182,21.1002670167102,16.5344223339942,21.781966728963,17.0891495769648,"BA2926R"
20.5554561683941,18.2450085773035,20.3779653047499,19.1000924238302,19.3809056033511,21.5099275055002,16.615477105695,22.3275971298228,17.628189987706,"BA2883R"
19.3709578736422,17.289729801874,19.341844872836,17.9282168665875,18.3021139874679,20.0956129856395,15.4951102678223,21.6619218271964,16.5855600120134,"BA2234R"
19.9631299669574,20.3134065067498,19.8322356245885,18.267931362334,18.6223901544356,20.6579308940544,15.9067752741487,21.7698399679755,17.0417514357512,"BA2228R"
19.0734809782235,17.6887963044968,19.1242702076607,18.2450791736763,18.2118523087337,20.0320768771704,15.9076516558925,20.8805088278679,16.4742561826996,"BA2037R"
19.3835897697476,17.2916494761015,19.3792705693485,18.5657430615539,18.377424654394,20.3715360432746,15.9824824718843,21.0517963669253,16.6577865108914,"BA2184R"
19.7221409894108,17.7142300201693,19.7381429917034,18.5679112449224,18.7650621787432,20.6934860837289,16.3413294914465,21.4759835306916,16.894672877939,"BA3009R"
20.5806206500588,19.9672517914942,20.5299338602666,19.1058018449094,19.3765792025578,21.2533610561264,16.6920631814165,22.3381693372138,17.518474038186,"BA2663R"
20.2520678014518,19.5272391846617,20.1473639757228,18.7670413253117,19.1840262496571,20.9981047123576,16.1864516733636,21.9438016474367,17.3886678810533,"BA2764R"
20.1564036876625,20.0094575644894,19.9952221847315,18.7630400925899,19.0138092497251,21.0504114824763,16.57265197895,21.8298050378028,17.2610517663355,"BA2989R"
20.2351884013191,20.0471811861874,20.1550816316375,18.5690886681697,19.0185879969497,20.8765356125421,16.1484287480518,21.9981732275118,17.2682293117357,"BA2855R"
20.2372833638231,18.6464727477401,20.1826367310588,18.9622311982038,19.1896549198697,21.0645135550149,16.5930797402274,21.9645842718634,17.3783446545006,"BA2261R"
19.6941889371686,18.2969715254917,19.629348403181,18.5306815223401,18.6942024479948,20.4791625896319,15.9079449719032,21.6224507150667,16.8020264377333,"BA2728R"
19.6055159226276,17.9752112754102,19.6428250017103,18.659750361432,18.6552580029418,20.5438231706751,15.932386335398,22.0117474842059,16.8450649578997,"BA2715R"
21.437260817345,19.2376449843057,21.1847706137889,19.6419964718721,20.1793789903837,22.2670431121159,17.2375508835186,23.1739063474226,18.3910788808787,"BA2469R"
20.7806153856268,19.1165612032063,20.8130459742415,19.0478321218019,19.5490095641008,21.5480355332529,16.5084567585199,22.374463028587,17.8720660006745,"BA2269R"
19.3018248635187,18.0135688752919,19.4227420288617,18.0880241394464,18.2927342711369,20.0457760577959,15.4935889096686,22.6509255928275,16.6043286272823,"BA2098R"
19.4868101396249,17.8578477889478,19.5911553675706,18.3009633529137,18.4421904591376,20.0679949842588,15.5938897434063,22.8932884425113,16.6567753987237,"BA2778R"
20.2038538280703,18.1722928642354,20.0138114585933,19.119283322157,19.285878462666,21.2306033961942,16.5864053211686,21.8768075823457,17.2409740815095,"BA2163R"
20.3618028362899,19.7710894484493,20.4087332396425,18.717158680727,19.1649872661137,21.12468629808,16.0961677451098,22.0866045551392,17.4936129174722,"BA2379R"
19.4612661436071,17.4681531606999,19.523484180539,18.4168101239585,18.5130681887852,20.3296671753552,15.9059106876247,22.4216310739592,16.7299233826963,"BA2820R"
19.8865720932509,17.7530863801833,19.6947319813341,18.8715187146538,18.8652642705492,20.9449471909476,16.5328621991897,21.6767194223943,16.9396557782144,"BA2704R"
19.9121533499122,19.7829206610273,19.8104923918862,18.3690160096285,18.5987836637302,20.6522241450958,15.8757035530302,21.760720185096,17.0017443025022,"BA2088R"
20.6445250349154,20.7275973178456,20.4901905198181,19.0636693443399,19.498932070766,21.5183219469807,16.6600960385691,22.5349266879935,17.6351004153068,"BA2361R"
20.8400843773834,18.4284625825785,20.6345079551626,19.0255681088335,19.5170102045281,21.6981362535489,16.6050085599538,22.626509767553,17.9462503416534,"BA2492R"
20.9827681096185,19.6867339229684,20.4699460718555,19.0745995839828,19.6739765569109,21.7248790938938,16.8342385399652,22.6287479956845,17.7261455303419,"BA2472R"
20.1064338290769,18.2105430361128,19.9306138154051,18.7713217489282,18.9644292027618,21.0826534332756,16.1250662218089,22.0796219776158,17.1307330087885,"BA2082R"
20.947006564139,19.5758870306047,20.8083062046395,19.3111603662489,19.782861078763,21.8618297016925,16.9071387257622,22.6653122028369,17.9946455980007,"BA2879R"
19.9355836898614,17.8590667455335,19.7545988976151,18.8422919194811,18.862761545139,20.9444756383755,16.2816727982787,21.6497866669914,16.9791875865903,"BA2577R"
19.7596077034874,17.5635536705586,19.4793213335147,18.7977790379192,18.6912870611145,20.7787938966058,16.2635148681224,21.4155883685645,16.8204643879831,"BA2563R"
20.4536715496798,18.0471495648051,20.0054094625107,19.153928619869,19.1484756029262,21.3260289173976,16.5720593296986,21.9303728469499,17.3087720079894,"BA2414R"
20.4487961083316,18.0532323250766,20.062864181571,19.1753097571697,19.333739941666,21.3325128694207,16.7167327984553,21.9077272352363,17.3050240187264,"BA2999R"
20.4037876388948,18.4516999781553,20.009617025792,19.1331022287172,19.2667061331273,21.2406592863103,16.6513608334288,21.8359428398444,17.2392934463884,"BA2644R"
20.2686222756343,17.9001469560512,19.8630344841692,19.3218468772011,19.1527466242208,21.232014450918,16.9678225368978,21.770580179656,17.1122850390356,"BA2217R"
19.8539849393629,18.0358425582542,19.7007352109658,18.5850123983356,18.6490325957349,20.5664358967307,15.7370325187945,21.4646910638387,16.8969969131573,"BA2135R"
19.8797552449836,18.5690275097923,19.6302787469308,18.5610897438646,18.6947952169115,20.5431195860491,15.8074159736419,21.8920064880452,16.8709546664352,"BA2914R"
19.6004486459604,17.1092110823563,19.3949389272735,18.1692640583522,18.2345653499416,20.1490412477185,15.5521339161502,21.4995172063485,16.6380013234563,"BA2500R"
19.5459262174026,19.1199478380803,19.3979584788834,18.2231928656678,18.298696762007,20.2629919589762,15.709046353388,21.7901056201264,16.6723337104198,"BA2406R"
